                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    478,                0.23844,                0.19365,                0.78515,                0.94346,                0.96476,                0.97415,                0.88222,                0.45101,                0.36935,                0.78417,             9.2585e-05,             9.2585e-05,             9.2585e-05
                    479,                 0.2629,                0.20826,                0.77601,                0.94355,                0.96474,                0.97415,                0.88255,                0.45045,                0.36825,                0.78396,             8.9285e-05,             8.9285e-05,             8.9285e-05
                    480,                0.22755,                0.18841,                0.77063,                0.94367,                0.96477,                0.97415,                0.88007,                0.45455,                 0.3678,                0.78392,             8.5984e-05,             8.5984e-05,             8.5984e-05
                    481,                 0.2268,                0.18718,                 0.7598,                0.94374,                0.96474,                0.97415,                0.87785,                0.45381,                0.36813,                0.78408,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    482,                0.23464,                0.19374,                 0.7785,                0.94378,                0.96476,                0.97415,                0.88058,                0.45287,                0.36352,                0.78462,             7.9383e-05,             7.9383e-05,             7.9383e-05
                    483,                0.23944,                 0.2041,                0.76619,                0.94381,                0.96477,                0.97363,                0.88205,                 0.4528,                0.36427,                0.78346,             7.6082e-05,             7.6082e-05,             7.6082e-05
                    484,                0.24407,                0.18753,                0.77232,                0.94395,                0.96474,                0.97315,                0.87835,                0.44686,                0.35756,                0.78261,             7.2781e-05,             7.2781e-05,             7.2781e-05
                    485,                0.23922,                0.19652,                0.76892,                0.94401,                0.96477,                0.97315,                 0.8832,                0.44262,                0.35158,                0.78195,             6.9481e-05,             6.9481e-05,             6.9481e-05
                    486,                0.24488,                0.20223,                0.77358,                0.94417,                0.96474,                0.97315,                 0.8836,                0.43681,                0.36374,                0.78211,              6.618e-05,              6.618e-05,              6.618e-05
                    487,                0.23856,                0.18588,                0.76609,                0.94427,                0.96472,                0.97315,                 0.8832,                0.43391,                0.35779,                0.78171,             6.2879e-05,             6.2879e-05,             6.2879e-05
                    488,                0.23257,                0.18865,                0.76506,                0.94431,                0.96473,                0.97315,                 0.8832,                0.43873,                  0.354,                0.78199,             5.9579e-05,             5.9579e-05,             5.9579e-05
                    489,                0.22949,                0.19307,                0.77904,                0.94432,                0.96474,                0.97315,                0.88618,                0.43942,                 0.3605,                 0.7822,             5.6278e-05,             5.6278e-05,             5.6278e-05
                    490,                0.23616,                 0.1912,                0.77832,                 0.9443,                0.96473,                0.97315,                0.88307,                0.44323,                0.35079,                0.78219,             5.2977e-05,             5.2977e-05,             5.2977e-05
                    491,                0.24341,                0.19814,                0.77547,                0.94447,                0.96472,                0.97363,                0.88369,                0.44412,                0.35252,                0.78274,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    492,                0.23435,                0.19404,                0.73477,                0.94501,                0.96468,                0.97161,                0.87947,                0.43666,                0.33911,                0.78244,             4.6376e-05,             4.6376e-05,             4.6376e-05
                    493,                0.21683,                0.19737,                0.77128,                0.94528,                0.96465,                0.97129,                 0.8757,                0.43591,                0.33933,                0.78183,             4.3075e-05,             4.3075e-05,             4.3075e-05
                    494,                0.21392,                0.18681,                0.74789,                 0.9458,                0.96457,                0.97073,                0.86978,                0.43744,                0.33081,                0.78209,             3.9775e-05,             3.9775e-05,             3.9775e-05
                    495,                 0.2393,                0.20403,                0.78761,                 0.9459,                0.96455,                0.97073,                0.86952,                0.43785,                0.32781,                  0.782,             3.6474e-05,             3.6474e-05,             3.6474e-05
